filename,lat,long,label,pred0,pred1,pred2,pred3,pred4
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/2156_M_-22.9716875216424_-47.1313857575955.jpg,-22.9716875216424,-47.1313857575955,0,1,3,1,3,2
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/220_A_-22.9909378186219_-47.117866327353.jpg,-22.9909378186219,-47.117866327353,0,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/2215_M_-22.971959839608_-47.132984704166.jpg,-22.971959839608,-47.132984704166,0,1,3,2,1,3
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/231_A_-22.9934292164399_-47.1206267706908.jpg,-22.9934292164399,-47.1206267706908,0,1,0,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/254_A_-22.9922815473905_-47.119957241828.jpg,-22.9922815473905,-47.119957241828,0,1,3,2,2,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/272_A_-22.9915992725957_-47.11958865196.jpg,-22.9915992725957,-47.11958865196,0,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/283_A_-22.9912903902031_-47.1188934300613.jpg,-22.9912903902031,-47.1188934300613,0,0,0,1,1,0
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/291_A_-22.9908505973313_-47.1186829234662.jpg,-22.9908505973313,-47.1186829234662,0,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/295_A_-22.9934430422663_-47.1202349215925.jpg,-22.9934430422663,-47.1202349215925,0,3,3,2,3,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/329_A_-22.9898190369784_-47.1220188783184.jpg,-22.9898190369784,-47.1220188783184,0,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/357_A_-22.9906110810425_-47.1210412774874.jpg,-22.9906110810425,-47.1210412774874,0,1,0,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/37_A_-22.9925081814054_-47.1215816019381.jpg,-22.9925081814054,-47.1215816019381,0,1,0,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/391_A_-22.9928832718534_-47.1232168730314.jpg,-22.9928832718534,-47.1232168730314,0,0,0,1,1,0
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/394_A_-22.9929622296786_-47.1231395989693.jpg,-22.9929622296786,-47.1231395989693,0,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/398_A_-22.9932758611596_-47.1231224675554.jpg,-22.9932758611596,-47.1231224675554,0,1,0,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/400_A_-22.9934123641671_-47.1228544504961.jpg,-22.9934123641671,-47.1228544504961,0,1,0,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/416_A_-22.9903456051819_-47.1199234718186.jpg,-22.9903456051819,-47.1199234718186,0,1,1,1,1,0
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/426_A_-22.9938507279661_-47.1213928198182.jpg,-22.9938507279661,-47.1213928198182,0,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/430_A_-22.9936178311539_-47.1224733061416.jpg,-22.9936178311539,-47.1224733061416,0,0,0,0,1,0
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/531_A_-22.9934489665523_-47.1212553591556.jpg,-22.9934489665523,-47.1212553591556,0,1,1,2,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/53_A_-22.99151951102_-47.1214653907003.jpg,-22.99151951102,-47.1214653907003,0,1,0,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/69_A_-22.9922067674382_-47.1223444299779.jpg,-22.9922067674382,-47.1223444299779,0,1,1,2,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/0/960_B_-22.969635118848_-47.1475469487901.jpg,-22.969635118848,-47.1475469487901,0,1,1,1,3,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1004_B_-22.9664498885018_-47.1472637165012.jpg,-22.9664498885018,-47.1472637165012,1,0,0,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/100_A_-22.9926870749462_-47.122441964661.jpg,-22.9926870749462,-47.122441964661,1,1,1,1,3,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1013_B_-22.9649369308045_-47.1474669814277.jpg,-22.9649369308045,-47.1474669814277,1,1,2,3,3,3
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1022_B_-22.9675904509662_-47.1471297385874.jpg,-22.9675904509662,-47.1471297385874,1,3,3,3,3,3
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1038_B_-22.9684616975928_-47.1427709883935.jpg,-22.9684616975928,-47.1427709883935,1,2,0,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1046_B_-22.967784_-47.145387.jpg,-22.967784,-47.145387,1,3,1,1,3,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/105_A_-22.9926040398595_-47.1207617203588.jpg,-22.9926040398595,-47.1207617203588,1,1,0,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/106_A_-22.9911533799349_-47.1217752611135.jpg,-22.9911533799349,-47.1217752611135,1,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/107_A_-22.9924618714284_-47.1215741480735.jpg,-22.9924618714284,-47.1215741480735,1,1,1,2,2,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1082_B_-22.9677412340583_-47.1460890871758.jpg,-22.9677412340583,-47.1460890871758,1,3,1,1,3,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/109_A_-22.9921701021726_-47.1227894600895.jpg,-22.9921701021726,-47.1227894600895,1,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1107_B_-22.968345580332_-47.1463978677881.jpg,-22.968345580332,-47.1463978677881,1,1,1,2,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1109_B_-22.9697540829344_-47.1471697989355.jpg,-22.9697540829344,-47.1471697989355,1,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/111_A_-22.9913963102614_-47.1210305406037.jpg,-22.9913963102614,-47.1210305406037,1,1,1,2,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/112_A_-22.9925541650843_-47.1207709858423.jpg,-22.9925541650843,-47.1207709858423,1,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/113_A_-22.9908853863214_-47.1218297798477.jpg,-22.9908853863214,-47.1218297798477,1,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1152_B_-22.9694227554267_-47.1455221402449.jpg,-22.9694227554267,-47.1455221402449,1,3,3,2,2,3
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/118_A_-22.9928426431953_-47.1208049504115.jpg,-22.9928426431953,-47.1208049504115,1,3,2,3,3,3
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/122_A_-22.9937350180753_-47.1198863341885.jpg,-22.9937350180753,-47.1198863341885,1,1,1,1,3,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1238_C_-22.9450763585387_-47.0995117225393.jpg,-22.9450763585387,-47.0995117225393,1,1,3,2,3,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/123_A_-22.9908621157096_-47.1219155319156.jpg,-22.9908621157096,-47.1219155319156,1,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1251_C_-22.9411125088111_-47.0982965057691.jpg,-22.9411125088111,-47.0982965057691,1,0,3,3,3,0
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/125_A_-22.9908670701931_-47.1225630893611.jpg,-22.9908670701931,-47.1225630893611,1,1,3,2,3,3
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1264_C_-22.9405116322404_-47.0993727983988.jpg,-22.9405116322404,-47.0993727983988,1,0,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1279_C_-22.9394052463816_-47.0992178662178.jpg,-22.9394052463816,-47.0992178662178,1,2,2,1,3,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/127_A_-22.9911351413292_-47.1211687482427.jpg,-22.9911351413292,-47.1211687482427,1,0,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/128_A_-22.992324414719_-47.1212733676311.jpg,-22.992324414719,-47.1212733676311,1,1,1,2,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/130_A_-22.9908155327202_-47.1227031113488.jpg,-22.9908155327202,-47.1227031113488,1,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1311_C_-22.9445182131448_-47.0972086757809.jpg,-22.9445182131448,-47.0972086757809,1,1,3,1,1,2
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1319_C_-22.9431957022085_-47.098586620934.jpg,-22.9431957022085,-47.098586620934,1,1,0,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1324_C_-22.9399184017382_-47.1017185280544.jpg,-22.9399184017382,-47.1017185280544,1,1,0,0,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1333_C_-22.9423022416223_-47.0998221971729.jpg,-22.9423022416223,-47.0998221971729,1,2,3,3,3,3
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1341_C_-22.9439985628373_-47.0996253299488.jpg,-22.9439985628373,-47.0996253299488,1,3,3,2,3,3
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1348_C_-22.9449783287845_-47.0998369124602.jpg,-22.9449783287845,-47.0998369124602,1,3,3,3,3,3
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/134_A_-22.9913447499283_-47.1243174688186.jpg,-22.9913447499283,-47.1243174688186,1,1,1,1,2,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/135_A_-22.9908237837473_-47.1226668630303.jpg,-22.9908237837473,-47.1226668630303,1,0,0,1,1,0
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1362_C_-22.9403150899557_-47.0999506156732.jpg,-22.9403150899557,-47.0999506156732,1,3,3,3,3,3
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1367_C_-22.940919755358_-47.1000412615393.jpg,-22.940919755358,-47.1000412615393,1,1,1,3,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1421_C_-22.9409797555205_-47.0988918855793.jpg,-22.9409797555205,-47.0988918855793,1,1,1,1,3,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/143_A_-22.9924376776081_-47.1207516092748.jpg,-22.9924376776081,-47.1207516092748,1,1,2,3,3,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/146_A_-22.9907870347743_-47.122767910673.jpg,-22.9907870347743,-47.122767910673,1,1,0,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1473_C_-22.9413969072147_-47.0982933277625.jpg,-22.9413969072147,-47.0982933277625,1,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/147_A_-22.9924983226278_-47.1204775286693.jpg,-22.9924983226278,-47.1204775286693,1,3,3,3,3,3
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/148_A_-22.9922708161997_-47.1207113543341.jpg,-22.9922708161997,-47.1207113543341,1,1,1,2,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1499_C_-22.9448393237736_-47.0984748865901.jpg,-22.9448393237736,-47.0984748865901,1,1,2,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/149_A_-22.9907722557606_-47.1221191271591.jpg,-22.9907722557606,-47.1221191271591,1,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1500_C_-22.9456550994457_-47.098320692515.jpg,-22.9456550994457,-47.098320692515,1,0,0,0,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1502_C_-22.9420417342834_-47.0991576821758.jpg,-22.9420417342834,-47.0991576821758,1,1,4,3,4,3
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/150_A_-22.9922316087438_-47.1215284140693.jpg,-22.9922316087438,-47.1215284140693,1,1,1,2,2,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1516_C_-22.9422531942501_-47.1020859928796.jpg,-22.9422531942501,-47.1020859928796,1,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1523_C_-22.9423969947996_-47.099821328543.jpg,-22.9423969947996,-47.099821328543,1,2,3,3,3,3
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1527_C_-22.943692512405_-47.0996937002084.jpg,-22.943692512405,-47.0996937002084,1,1,3,3,3,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1528_C_-22.9437584953893_-47.0996721484095.jpg,-22.9437584953893,-47.0996721484095,1,3,3,3,3,3
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/153_A_-22.9923593795418_-47.1207392667502.jpg,-22.9923593795418,-47.1207392667502,1,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1547_C_-22.9399773178757_-47.0997702093234.jpg,-22.9399773178757,-47.0997702093234,1,1,1,1,2,3
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/154_A_-22.9923972116322_-47.1207392731593.jpg,-22.9923972116322,-47.1207392731593,1,1,2,2,2,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/156_A_-22.9923060568128_-47.1207228284962.jpg,-22.9923060568128,-47.1207228284962,1,1,1,2,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/157_A_-22.992337301917_-47.1207359956895.jpg,-22.992337301917,-47.1207359956895,1,1,1,2,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1581_C_-22.941146632903_-47.0995871916495.jpg,-22.941146632903,-47.0995871916495,1,3,1,2,2,2
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1582_C_-22.9414939149999_-47.0993831400608.jpg,-22.9414939149999,-47.0993831400608,1,3,0,0,3,3
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/159_A_-22.9907193662678_-47.1222859479144.jpg,-22.9907193662678,-47.1222859479144,1,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1607_M_-22.9704241952721_-47.1352926205676.jpg,-22.9704241952721,-47.1352926205676,1,1,0,1,0,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1619_M_-22.9694304270183_-47.1353521222989.jpg,-22.9694304270183,-47.1353521222989,1,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1620_M_-22.9694412984119_-47.1352690192664.jpg,-22.9694412984119,-47.1352690192664,1,1,1,1,1,2
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1623_M_-22.969566946029_-47.1357127797305.jpg,-22.969566946029,-47.1357127797305,1,1,1,1,2,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1650_M_-22.9713713611435_-47.1358862886437.jpg,-22.9713713611435,-47.1358862886437,1,1,0,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1656_M_-22.9712040718735_-47.1357483101294.jpg,-22.9712040718735,-47.1357483101294,1,0,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1658_M_-22.9706625830348_-47.1354612010372.jpg,-22.9706625830348,-47.1354612010372,1,1,0,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1660_M_-22.97096837518638_-47.1353853078337.jpg,-22.97096837518638,-47.1353853078337,1,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1662_M_-22.9693563129626_-47.135270607958.jpg,-22.9693563129626,-47.135270607958,1,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1665_M_-22.9712383344463_-47.1305276684976.jpg,-22.9712383344463,-47.1305276684976,1,1,1,2,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1666_M_-22.9712552321622_-47.1307213976718.jpg,-22.9712552321622,-47.1307213976718,1,1,0,0,0,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/166_A_-22.9901340650256_-47.1196257337147.jpg,-22.9901340650256,-47.1196257337147,1,1,0,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1678_M_-22.9712551702793_-47.1324345652518.jpg,-22.9712551702793,-47.1324345652518,1,1,0,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1688_M_-22.9708663072919_-47.1332940038052.jpg,-22.9708663072919,-47.1332940038052,1,0,0,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1690_M_-22.9709008993971_-47.1332462790911.jpg,-22.9709008993971,-47.1332462790911,1,1,0,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1691_M_-22.9715269718599_-47.1332336771924.jpg,-22.9715269718599,-47.1332336771924,1,1,0,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1692_M_-22.9716092425337_-47.1332928922742.jpg,-22.9716092425337,-47.1332928922742,1,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1695_M_-22.9720559742905_-47.1341021238756.jpg,-22.9720559742905,-47.1341021238756,1,1,1,2,2,2
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/169_A_-22.9908772087397_-47.1225005383412.jpg,-22.9908772087397,-47.1225005383412,1,3,3,2,3,3
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1701_M_-22.9724440162248_-47.1339476451239.jpg,-22.9724440162248,-47.1339476451239,1,2,2,2,2,2
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1703_M_-22.9725798039327_-47.1345047256049.jpg,-22.9725798039327,-47.1345047256049,1,2,2,1,3,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1709_M_-22.9729316518429_-47.1347271274673.jpg,-22.9729316518429,-47.1347271274673,1,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/170_A_-22.9918879387015_-47.121206463919.jpg,-22.9918879387015,-47.121206463919,1,0,0,1,1,0
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/171_A_-22.99195047049_-47.1212229487999.jpg,-22.99195047049,-47.1212229487999,1,1,3,2,3,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1725_M_-22.9677298603759_-47.1333745919829.jpg,-22.9677298603759,-47.1333745919829,1,2,2,2,1,3
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1727_M_-22.9679629642618_-47.1335242264362.jpg,-22.9679629642618,-47.1335242264362,1,1,0,1,3,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1734_M_-22.9683384668926_-47.1331634899607.jpg,-22.9683384668926,-47.1331634899607,1,3,1,3,3,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1735_M_-22.9723120604868_-47.1320325655952.jpg,-22.9723120604868,-47.1320325655952,1,1,1,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1736_M_-22.9724064424791_-47.1318829030033.jpg,-22.9724064424791,-47.1318829030033,1,1,3,1,1,2
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1737_M_-22.9728312397773_-47.1315356990802.jpg,-22.9728312397773,-47.1315356990802,1,1,2,1,2,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1739_M_-22.9721718306084_-47.1323104358699.jpg,-22.9721718306084,-47.1323104358699,1,1,1,3,3,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1740_M_-22.9721379720932_-47.1324423099543.jpg,-22.9721379720932,-47.1324423099543,1,1,2,1,2,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1741_M_-22.9708416491213_-47.1337039331594.jpg,-22.9708416491213,-47.1337039331594,1,1,2,1,1,1
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1743_M_-22.970618843148_-47.1339964761741.jpg,-22.970618843148,-47.1339964761741,1,1,3,1,3,3
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1746_M_-22.9717726840661_-47.132554074219.jpg,-22.9717726840661,-47.132554074219,1,2,1,2,2,3
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1747_M_-22.9722733629309_-47.1316607266861.jpg,-22.9722733629309,-47.1316607266861,1,2,2,2,2,2
/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_streetview/1/1750_M_-22.9693998082717_-47.1341046634747.jpg,-22.9693998082717,-47.1341046634747,1,0,3,3,3,3
